teacher,stduuid,stdextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200628-214431_50,5a30f1fb-b95f-11ea-94cc-0242ac110002,std_1593362992926_50,class_20200628-214431_50,tWFp-4ybn,598e4d92-1549-458a-a7d9-ae38f8a178d7,4fd43205-426f-4668-ab5c-13c8543ba676,95ae6064-1aa7-48f8-962b-ce70b64774dc,263d73ac-85cf-4c3a-897a-eb6252262e87,474b12dc-3d89-4e84-b2fd-6d10592daffb
tch_20200628-214431_38,57e72907-b95f-11ea-840b-0242ac110002,std_1593362989097_38,class_20200628-214431_38,WA49-Nyde,7bf0b9fc-dff3-4d3a-a090-421df4f65332,bb7d059e-e747-44da-adb4-f7a4a3ffd9b1,43982852-ce91-4a19-82f1-9dd358559428,f4671ee1-4426-43c2-9291-a55075caa69a,f1f9e3f3-7afb-46d8-9f90-1ebb50ae9429
tch_20200628-214431_43,5ae5c2aa-b95f-11ea-94cc-0242ac110002,std_1593362994088_43,class_20200628-214431_43,KQ67-cpJC,6c5ec044-7bae-4024-917c-08063b284978,0c90a3d2-52c2-465b-a682-0150b85d88d9,9cfb9bcc-3592-47d3-b215-645ba8a45e01,600a9bb2-3f0b-4584-a83b-7e8681eb60c7,4a26afaa-9b4b-4847-a6a4-17f4355fba76
tch_20200628-214431_44,5b68d529-b95f-11ea-840b-0242ac110002,std_1593362994956_44,class_20200628-214431_44,XKYd-P2LF,970c4b83-de0c-4bb8-86c4-5da626f6eb64,87d1d097-2fae-46d6-9e44-084a904d0efc,9cd9c91b-ecd8-4503-8fc8-4b742c9e91da,c5fc0ac0-0df6-412c-940a-46a8f73994ec,69f1bd79-6026-4160-923e-eb9cfd2b030e
tch_20200628-214431_52,5ff6e8d4-b95f-11ea-840b-0242ac110002,std_1593363002604_52,class_20200628-214431_52,H8LX-2w4t,97745798-e682-46a2-862e-9d861d441642,e8d63955-1974-4c12-bc6b-fa1d129535a7,55c3d8c7-939d-4bc1-bf5c-0ced59968e0e,22ce011b-194f-49a2-9a80-ecae5a4b5e0a,3edd4212-8a1b-4302-af7a-1ddd20c13032
tch_20200628-214431_45,5f9ba96d-b95f-11ea-840b-0242ac110002,std_1593363001949_45,class_20200628-214431_45,QF2A-92Wm,5184feb6-3f71-434f-b6ec-10e06bc1a367,1435568c-a11b-4180-9ed2-18f3f55d35c5,19fc62e3-00ce-4fd4-9510-5e0e968f3139,2b23d8c1-1b30-4a06-9369-b7ecd7b2bda2,eb3e418b-dd65-4efc-9083-ff74c2d92270
tch_20200628-214431_42,5f5ec799-b95f-11ea-840b-0242ac110002,std_1593363001620_42,class_20200628-214431_42,2MgV-zeDB,f4f6ae31-9878-48e7-beda-9a772134561d,36aeccb1-b87a-439a-a5bd-08dd02c81c61,28c79adf-b580-47be-bc79-de2b8a0b9a82,f87332b3-81ca-4019-9030-5ca55a1067ff,2887dc1b-462d-406b-bf38-40824f2a8ba5
tch_20200628-214431_51,5f4bb4c8-b95f-11ea-94cc-0242ac110002,std_1593363001467_51,class_20200628-214431_51,4eE2-k2mq,ab3919ef-445a-46f1-b809-9302f9b311e0,8710a538-412a-48f3-992f-88ce7cb1d6ad,a04d7d99-8994-4858-b57b-3b0114558c21,85520a22-6fe6-41bf-b37c-4aa1d19432f4,76558c38-5610-43df-b969-817d6b2ed5e7
tch_20200628-214431_41,60a77424-b95f-11ea-840b-0242ac110002,std_1593363003716_41,class_20200628-214431_41,e8Hf-kLJ7,f99a379f-a128-41dd-9f8f-76fe0aa33ac8,b3acb6bc-58f4-41d8-86f4-fe25ba797d8c,ff0db5ba-d123-46ca-ac0a-f77de818dee3,f65f398c-b052-48cf-b3ee-304e2c9da84c,eafc9b8d-98a5-4bdb-b953-7b74cf534374
tch_20200628-214431_48,5fd7c88f-b95f-11ea-840b-0242ac110002,std_1593363002404_48,class_20200628-214431_48,bUW9-ZKyz,8cbc6819-1e60-4a2e-9296-25d0e9f8b140,56ae8520-93c9-4c01-bec0-858c2bb60415,f6d863fd-3c32-479a-a820-d3e2df26416b,0145faa3-c9eb-4fda-a9f7-8128dec31f21,8f65ae63-4ce7-494e-aa40-e7a03e95a3c3
tch_20200628-214431_39,614ab95b-b95f-11ea-840b-0242ac110002,std_1593363004846_39,class_20200628-214431_39,9sHV-972q,dec51484-aeed-46e0-9d5c-957e4c3fec31,1520edfa-b778-476c-bf92-39f017e47021,b532f765-246a-4f8a-9d54-09b9b6efd9de,7a78f3ad-1a4c-4990-b3ee-29e3d8d91d7c,d15a39be-0353-4036-bbe6-8ac3012ae687
tch_20200628-214431_49,611acfdc-b95f-11ea-94cc-0242ac110002,std_1593363004530_49,class_20200628-214431_49,3neM-Cn6C,c5c173d5-a57c-4415-9fd2-69c4c2a30efc,3c59c1f2-5412-4e5c-8a01-f57947612ca1,dd83981f-057b-4344-958b-2c4d839e8d3a,23b42046-4a7d-42fb-8a7e-1b3fe9a20c08,e0715457-db23-4cda-8015-2359ce6fbce4
tch_20200628-214431_40,681612c9-b95f-11ea-840b-0242ac110002,std_1593363016233_40,class_20200628-214431_40,t9L3-EuXb,055ead0f-f276-4c81-bde8-f058c1545f04,c1a97ad0-9a9e-4494-87df-13763da486f2,7e7c1c23-0ce7-46f2-93cf-d6f5e70e055a,74363bab-4d35-42f8-b39e-040a628144ae,d4842090-3459-40ae-b8eb-d249cb09b4df
tch_20200628-214431_47,64bc3919-b95f-11ea-94cc-0242ac110002,std_1593363010601_47,class_20200628-214431_47,mW3L-DQvP,1e93a6d2-d70a-45d2-aef8-b2e86a1bb5b0,8dfcdc35-0c31-48e2-bb51-18d6a049e45d,69770c68-da4a-48ce-b7d6-d1ebed58bd1f,fc0e8454-328e-4fa6-9752-0bfb424ed311,41730463-f99a-48f3-b355-5b86133df155
tch_20200628-214431_46,6878f29d-b95f-11ea-840b-0242ac110002,std_1593363016862_46,class_20200628-214431_46,Roq2-AwHy,aa3501d2-6010-442e-b96a-e33d472be805,b1799e49-c9a7-4a0a-b7ae-589ca35fd5cb,d587a54c-7abc-4039-ab5f-40816a37d17d,5ad8d087-8993-45a1-98cf-a3da429267e1,ccebc0a5-f7bd-4acc-98b6-980c6ad06d19
tch_20200628-214431_53,6855174d-b95f-11ea-840b-0242ac110002,std_1593363016359_53,class_20200628-214431_53,RTgi-LcgN,2718d025-b77d-43bc-841d-fcff91fa57a7,f58e634e-6a8b-4f07-8c1c-2e6734df4fa2,d9b4d42d-2344-4842-af5e-f99e259d50ee,7e37836a-5e03-4c35-a5b4-c9ed503fbabe,d0230337-95b0-4141-9185-6297ec14831a
tch_20200628-214431_37,66b65bdb-b95f-11ea-840b-0242ac110002,std_1593363013920_37,class_20200628-214431_37,4zEH-XF42,886c251c-9ea9-420d-9bd9-0afc6cd8bd14,36401e36-ab1a-4ba1-ae3e-6bfd9c8add3d,1186f086-4c61-43ed-b4c6-1825e6ac40bb,7c3275f5-52ea-44b0-998a-4af3890b0bc1,485988ce-1e6b-4644-bb12-5f0bf348e7e0
tch_20200628-214431_38,68a580da-b95f-11ea-840b-0242ac110002,std_1593363017158_38,class_20200628-214431_38,WA49-Nyde,7bf0b9fc-dff3-4d3a-a090-421df4f65332,bb7d059e-e747-44da-adb4-f7a4a3ffd9b1,43982852-ce91-4a19-82f1-9dd358559428,f4671ee1-4426-43c2-9291-a55075caa69a,f1f9e3f3-7afb-46d8-9f90-1ebb50ae9429
tch_20200628-214431_50,687f3493-b95f-11ea-94cc-0242ac110002,std_1593363016876_50,class_20200628-214431_50,tWFp-4ybn,598e4d92-1549-458a-a7d9-ae38f8a178d7,4fd43205-426f-4668-ab5c-13c8543ba676,95ae6064-1aa7-48f8-962b-ce70b64774dc,263d73ac-85cf-4c3a-897a-eb6252262e87,474b12dc-3d89-4e84-b2fd-6d10592daffb
tch_20200628-214431_43,6a5f8d40-b95f-11ea-840b-0242ac110002,std_1593363020057_43,class_20200628-214431_43,KQ67-cpJC,6c5ec044-7bae-4024-917c-08063b284978,0c90a3d2-52c2-465b-a682-0150b85d88d9,9cfb9bcc-3592-47d3-b215-645ba8a45e01,600a9bb2-3f0b-4584-a83b-7e8681eb60c7,4a26afaa-9b4b-4847-a6a4-17f4355fba76
tch_20200628-214431_44,6c416d42-b95f-11ea-94cc-0242ac110002,std_1593363023224_44,class_20200628-214431_44,XKYd-P2LF,970c4b83-de0c-4bb8-86c4-5da626f6eb64,87d1d097-2fae-46d6-9e44-084a904d0efc,9cd9c91b-ecd8-4503-8fc8-4b742c9e91da,c5fc0ac0-0df6-412c-940a-46a8f73994ec,69f1bd79-6026-4160-923e-eb9cfd2b030e
tch_20200628-214431_52,6e7e3d89-b95f-11ea-840b-0242ac110002,std_1593363026952_52,class_20200628-214431_52,H8LX-2w4t,97745798-e682-46a2-862e-9d861d441642,e8d63955-1974-4c12-bc6b-fa1d129535a7,55c3d8c7-939d-4bc1-bf5c-0ced59968e0e,22ce011b-194f-49a2-9a80-ecae5a4b5e0a,3edd4212-8a1b-4302-af7a-1ddd20c13032
tch_20200628-214431_48,713f58f1-b95f-11ea-94cc-0242ac110002,std_1593363031523_48,class_20200628-214431_48,bUW9-ZKyz,8cbc6819-1e60-4a2e-9296-25d0e9f8b140,56ae8520-93c9-4c01-bec0-858c2bb60415,f6d863fd-3c32-479a-a820-d3e2df26416b,0145faa3-c9eb-4fda-a9f7-8128dec31f21,8f65ae63-4ce7-494e-aa40-e7a03e95a3c3
tch_20200628-214431_41,70c8a29c-b95f-11ea-94cc-0242ac110002,std_1593363030797_41,class_20200628-214431_41,e8Hf-kLJ7,f99a379f-a128-41dd-9f8f-76fe0aa33ac8,b3acb6bc-58f4-41d8-86f4-fe25ba797d8c,ff0db5ba-d123-46ca-ac0a-f77de818dee3,f65f398c-b052-48cf-b3ee-304e2c9da84c,eafc9b8d-98a5-4bdb-b953-7b74cf534374
tch_20200628-214431_45,6eb3f2e4-b95f-11ea-94cc-0242ac110002,std_1593363027344_45,class_20200628-214431_45,QF2A-92Wm,5184feb6-3f71-434f-b6ec-10e06bc1a367,1435568c-a11b-4180-9ed2-18f3f55d35c5,19fc62e3-00ce-4fd4-9510-5e0e968f3139,2b23d8c1-1b30-4a06-9369-b7ecd7b2bda2,eb3e418b-dd65-4efc-9083-ff74c2d92270
tch_20200628-214431_42,6fe239e5-b95f-11ea-94cc-0242ac110002,std_1593363029310_42,class_20200628-214431_42,2MgV-zeDB,f4f6ae31-9878-48e7-beda-9a772134561d,36aeccb1-b87a-439a-a5bd-08dd02c81c61,28c79adf-b580-47be-bc79-de2b8a0b9a82,f87332b3-81ca-4019-9030-5ca55a1067ff,2887dc1b-462d-406b-bf38-40824f2a8ba5
tch_20200628-214431_51,709b298b-b95f-11ea-94cc-0242ac110002,std_1593363030484_51,class_20200628-214431_51,4eE2-k2mq,ab3919ef-445a-46f1-b809-9302f9b311e0,8710a538-412a-48f3-992f-88ce7cb1d6ad,a04d7d99-8994-4858-b57b-3b0114558c21,85520a22-6fe6-41bf-b37c-4aa1d19432f4,76558c38-5610-43df-b969-817d6b2ed5e7
tch_20200628-214431_54,715ea0b9-b95f-11ea-840b-0242ac110002,std_1593363031525_54,class_20200628-214431_54,bJ4q-VwTu,6622c716-1a97-4fcb-97d2-2f6d24bba11e,59d84497-b1e5-4371-a307-f1c31ffd7024,51951a86-7299-45de-a7c9-679b1e3d5d03,b4d9afbd-13cb-4af2-b5fc-40996c207e72,0f80de73-f87f-46cd-9a76-3a8765a4eea1
tch_20200628-214431_39,719a2338-b95f-11ea-94cc-0242ac110002,std_1593363032207_39,class_20200628-214431_39,9sHV-972q,dec51484-aeed-46e0-9d5c-957e4c3fec31,1520edfa-b778-476c-bf92-39f017e47021,b532f765-246a-4f8a-9d54-09b9b6efd9de,7a78f3ad-1a4c-4990-b3ee-29e3d8d91d7c,d15a39be-0353-4036-bbe6-8ac3012ae687
tch_20200628-214431_49,7269f62e-b95f-11ea-94cc-0242ac110002,std_1593363033529_49,class_20200628-214431_49,3neM-Cn6C,c5c173d5-a57c-4415-9fd2-69c4c2a30efc,3c59c1f2-5412-4e5c-8a01-f57947612ca1,dd83981f-057b-4344-958b-2c4d839e8d3a,23b42046-4a7d-42fb-8a7e-1b3fe9a20c08,e0715457-db23-4cda-8015-2359ce6fbce4
tch_20200628-214431_40,763f4156-b95f-11ea-840b-0242ac110002,std_1593363039972_40,class_20200628-214431_40,t9L3-EuXb,055ead0f-f276-4c81-bde8-f058c1545f04,c1a97ad0-9a9e-4494-87df-13763da486f2,7e7c1c23-0ce7-46f2-93cf-d6f5e70e055a,74363bab-4d35-42f8-b39e-040a628144ae,d4842090-3459-40ae-b8eb-d249cb09b4df
tch_20200628-214431_47,76549e16-b95f-11ea-94cc-0242ac110002,std_1593363040132_47,class_20200628-214431_47,mW3L-DQvP,1e93a6d2-d70a-45d2-aef8-b2e86a1bb5b0,8dfcdc35-0c31-48e2-bb51-18d6a049e45d,69770c68-da4a-48ce-b7d6-d1ebed58bd1f,fc0e8454-328e-4fa6-9752-0bfb424ed311,41730463-f99a-48f3-b355-5b86133df155
tch_20200628-214431_53,77634eb8-b95f-11ea-94cc-0242ac110002,std_1593363041894_53,class_20200628-214431_53,RTgi-LcgN,2718d025-b77d-43bc-841d-fcff91fa57a7,f58e634e-6a8b-4f07-8c1c-2e6734df4fa2,d9b4d42d-2344-4842-af5e-f99e259d50ee,7e37836a-5e03-4c35-a5b4-c9ed503fbabe,d0230337-95b0-4141-9185-6297ec14831a
tch_20200628-214431_46,76e1e9ed-b95f-11ea-94cc-0242ac110002,std_1593363041054_46,class_20200628-214431_46,Roq2-AwHy,aa3501d2-6010-442e-b96a-e33d472be805,b1799e49-c9a7-4a0a-b7ae-589ca35fd5cb,d587a54c-7abc-4039-ab5f-40816a37d17d,5ad8d087-8993-45a1-98cf-a3da429267e1,ccebc0a5-f7bd-4acc-98b6-980c6ad06d19
tch_20200628-214431_37,784faaf7-b95f-11ea-94cc-0242ac110002,std_1593363043427_37,class_20200628-214431_37,4zEH-XF42,886c251c-9ea9-420d-9bd9-0afc6cd8bd14,36401e36-ab1a-4ba1-ae3e-6bfd9c8add3d,1186f086-4c61-43ed-b4c6-1825e6ac40bb,7c3275f5-52ea-44b0-998a-4af3890b0bc1,485988ce-1e6b-4644-bb12-5f0bf348e7e0
tch_20200628-214431_38,78aaea37-b95f-11ea-840b-0242ac110002,std_1593363044049_38,class_20200628-214431_38,WA49-Nyde,7bf0b9fc-dff3-4d3a-a090-421df4f65332,bb7d059e-e747-44da-adb4-f7a4a3ffd9b1,43982852-ce91-4a19-82f1-9dd358559428,f4671ee1-4426-43c2-9291-a55075caa69a,f1f9e3f3-7afb-46d8-9f90-1ebb50ae9429
tch_20200628-214431_50,796a6a10-b95f-11ea-94cc-0242ac110002,std_1593363045291_50,class_20200628-214431_50,tWFp-4ybn,598e4d92-1549-458a-a7d9-ae38f8a178d7,4fd43205-426f-4668-ab5c-13c8543ba676,95ae6064-1aa7-48f8-962b-ce70b64774dc,263d73ac-85cf-4c3a-897a-eb6252262e87,474b12dc-3d89-4e84-b2fd-6d10592daffb
tch_20200628-214431_43,7c334dd9-b95f-11ea-840b-0242ac110002,std_1593363049954_43,class_20200628-214431_43,KQ67-cpJC,6c5ec044-7bae-4024-917c-08063b284978,0c90a3d2-52c2-465b-a682-0150b85d88d9,9cfb9bcc-3592-47d3-b215-645ba8a45e01,600a9bb2-3f0b-4584-a83b-7e8681eb60c7,4a26afaa-9b4b-4847-a6a4-17f4355fba76
tch_20200628-214431_52,7e5fcaed-b95f-11ea-840b-0242ac110002,std_1593363053631_52,class_20200628-214431_52,H8LX-2w4t,97745798-e682-46a2-862e-9d861d441642,e8d63955-1974-4c12-bc6b-fa1d129535a7,55c3d8c7-939d-4bc1-bf5c-0ced59968e0e,22ce011b-194f-49a2-9a80-ecae5a4b5e0a,3edd4212-8a1b-4302-af7a-1ddd20c13032
tch_20200628-214431_44,7d789f02-b95f-11ea-840b-0242ac110002,std_1593363052114_44,class_20200628-214431_44,XKYd-P2LF,970c4b83-de0c-4bb8-86c4-5da626f6eb64,87d1d097-2fae-46d6-9e44-084a904d0efc,9cd9c91b-ecd8-4503-8fc8-4b742c9e91da,c5fc0ac0-0df6-412c-940a-46a8f73994ec,69f1bd79-6026-4160-923e-eb9cfd2b030e
tch_20200628-214431_48,802e978a-b95f-11ea-840b-0242ac110002,std_1593363056653_48,class_20200628-214431_48,bUW9-ZKyz,8cbc6819-1e60-4a2e-9296-25d0e9f8b140,56ae8520-93c9-4c01-bec0-858c2bb60415,f6d863fd-3c32-479a-a820-d3e2df26416b,0145faa3-c9eb-4fda-a9f7-8128dec31f21,8f65ae63-4ce7-494e-aa40-e7a03e95a3c3
tch_20200628-214431_41,8031f2ef-b95f-11ea-94cc-0242ac110002,std_1593363056688_41,class_20200628-214431_41,e8Hf-kLJ7,f99a379f-a128-41dd-9f8f-76fe0aa33ac8,b3acb6bc-58f4-41d8-86f4-fe25ba797d8c,ff0db5ba-d123-46ca-ac0a-f77de818dee3,f65f398c-b052-48cf-b3ee-304e2c9da84c,eafc9b8d-98a5-4bdb-b953-7b74cf534374
tch_20200628-214431_54,8184d854-b95f-11ea-94cc-0242ac110002,std_1593363058877_54,class_20200628-214431_54,bJ4q-VwTu,6622c716-1a97-4fcb-97d2-2f6d24bba11e,59d84497-b1e5-4371-a307-f1c31ffd7024,51951a86-7299-45de-a7c9-679b1e3d5d03,b4d9afbd-13cb-4af2-b5fc-40996c207e72,0f80de73-f87f-46cd-9a76-3a8765a4eea1
tch_20200628-214431_45,80697dc2-b95f-11ea-840b-0242ac110002,std_1593363057060_45,class_20200628-214431_45,QF2A-92Wm,5184feb6-3f71-434f-b6ec-10e06bc1a367,1435568c-a11b-4180-9ed2-18f3f55d35c5,19fc62e3-00ce-4fd4-9510-5e0e968f3139,2b23d8c1-1b30-4a06-9369-b7ecd7b2bda2,eb3e418b-dd65-4efc-9083-ff74c2d92270
tch_20200628-214431_51,80e71152-b95f-11ea-840b-0242ac110002,std_1593363057887_51,class_20200628-214431_51,4eE2-k2mq,ab3919ef-445a-46f1-b809-9302f9b311e0,8710a538-412a-48f3-992f-88ce7cb1d6ad,a04d7d99-8994-4858-b57b-3b0114558c21,85520a22-6fe6-41bf-b37c-4aa1d19432f4,76558c38-5610-43df-b969-817d6b2ed5e7
tch_20200628-214431_49,848176f0-b95f-11ea-94cc-0242ac110002,std_1593363063911_49,class_20200628-214431_49,3neM-Cn6C,c5c173d5-a57c-4415-9fd2-69c4c2a30efc,3c59c1f2-5412-4e5c-8a01-f57947612ca1,dd83981f-057b-4344-958b-2c4d839e8d3a,23b42046-4a7d-42fb-8a7e-1b3fe9a20c08,e0715457-db23-4cda-8015-2359ce6fbce4
tch_20200628-214431_40,8558276e-b95f-11ea-840b-0242ac110002,std_1593363065303_40,class_20200628-214431_40,t9L3-EuXb,055ead0f-f276-4c81-bde8-f058c1545f04,c1a97ad0-9a9e-4494-87df-13763da486f2,7e7c1c23-0ce7-46f2-93cf-d6f5e70e055a,74363bab-4d35-42f8-b39e-040a628144ae,d4842090-3459-40ae-b8eb-d249cb09b4df
tch_20200628-214431_42,80b7eb97-b95f-11ea-840b-0242ac110002,std_1593363057564_42,class_20200628-214431_42,2MgV-zeDB,f4f6ae31-9878-48e7-beda-9a772134561d,36aeccb1-b87a-439a-a5bd-08dd02c81c61,28c79adf-b580-47be-bc79-de2b8a0b9a82,f87332b3-81ca-4019-9030-5ca55a1067ff,2887dc1b-462d-406b-bf38-40824f2a8ba5
tch_20200628-214431_39,83bfacd5-b95f-11ea-840b-0242ac110002,std_1593363062648_39,class_20200628-214431_39,9sHV-972q,dec51484-aeed-46e0-9d5c-957e4c3fec31,1520edfa-b778-476c-bf92-39f017e47021,b532f765-246a-4f8a-9d54-09b9b6efd9de,7a78f3ad-1a4c-4990-b3ee-29e3d8d91d7c,d15a39be-0353-4036-bbe6-8ac3012ae687
tch_20200628-214431_55,83c1f75f-b95f-11ea-94cc-0242ac110002,std_1593363062337_55,class_20200628-214431_55,qwvm-EM4x,e8b3f96a-4285-4ea2-92d6-dd64ca4b1808,3bf53961-16fe-42f2-8c4f-0add66e00c4f,472ca59f-e20a-4046-9190-765d35750192,5d35f053-e0d9-4717-8a48-abe7dba3fa25,b5ff11c6-8015-4704-99ec-448f54e998fe
tch_20200628-214431_46,8700ced4-b95f-11ea-840b-0242ac110002,std_1593363068081_46,class_20200628-214431_46,Roq2-AwHy,aa3501d2-6010-442e-b96a-e33d472be805,b1799e49-c9a7-4a0a-b7ae-589ca35fd5cb,d587a54c-7abc-4039-ab5f-40816a37d17d,5ad8d087-8993-45a1-98cf-a3da429267e1,ccebc0a5-f7bd-4acc-98b6-980c6ad06d19
tch_20200628-214431_53,8665c754-b95f-11ea-840b-0242ac110002,std_1593363067097_53,class_20200628-214431_53,RTgi-LcgN,2718d025-b77d-43bc-841d-fcff91fa57a7,f58e634e-6a8b-4f07-8c1c-2e6734df4fa2,d9b4d42d-2344-4842-af5e-f99e259d50ee,7e37836a-5e03-4c35-a5b4-c9ed503fbabe,d0230337-95b0-4141-9185-6297ec14831a
tch_20200628-214431_47,8596ddc6-b95f-11ea-840b-0242ac110002,std_1593363065696_47,class_20200628-214431_47,mW3L-DQvP,1e93a6d2-d70a-45d2-aef8-b2e86a1bb5b0,8dfcdc35-0c31-48e2-bb51-18d6a049e45d,69770c68-da4a-48ce-b7d6-d1ebed58bd1f,fc0e8454-328e-4fa6-9752-0bfb424ed311,41730463-f99a-48f3-b355-5b86133df155
tch_20200628-214431_50,8a7ab33d-b95f-11ea-94cc-0242ac110002,std_1593363073942_50,class_20200628-214431_50,tWFp-4ybn,598e4d92-1549-458a-a7d9-ae38f8a178d7,4fd43205-426f-4668-ab5c-13c8543ba676,95ae6064-1aa7-48f8-962b-ce70b64774dc,263d73ac-85cf-4c3a-897a-eb6252262e87,474b12dc-3d89-4e84-b2fd-6d10592daffb
tch_20200628-214431_52,8de94c51-b95f-11ea-94cc-0242ac110002,std_1593363079673_52,class_20200628-214431_52,H8LX-2w4t,97745798-e682-46a2-862e-9d861d441642,e8d63955-1974-4c12-bc6b-fa1d129535a7,55c3d8c7-939d-4bc1-bf5c-0ced59968e0e,22ce011b-194f-49a2-9a80-ecae5a4b5e0a,3edd4212-8a1b-4302-af7a-1ddd20c13032
tch_20200628-214431_44,8e744ef2-b95f-11ea-840b-0242ac110002,std_1593363080614_44,class_20200628-214431_44,XKYd-P2LF,970c4b83-de0c-4bb8-86c4-5da626f6eb64,87d1d097-2fae-46d6-9e44-084a904d0efc,9cd9c91b-ecd8-4503-8fc8-4b742c9e91da,c5fc0ac0-0df6-412c-940a-46a8f73994ec,69f1bd79-6026-4160-923e-eb9cfd2b030e
tch_20200628-214431_54,9018fe88-b95f-11ea-840b-0242ac110002,std_1593363083361_54,class_20200628-214431_54,bJ4q-VwTu,6622c716-1a97-4fcb-97d2-2f6d24bba11e,59d84497-b1e5-4371-a307-f1c31ffd7024,51951a86-7299-45de-a7c9-679b1e3d5d03,b4d9afbd-13cb-4af2-b5fc-40996c207e72,0f80de73-f87f-46cd-9a76-3a8765a4eea1
tch_20200628-214431_43,8cafbbd3-b95f-11ea-94cc-0242ac110002,std_1593363077629_43,class_20200628-214431_43,KQ67-cpJC,6c5ec044-7bae-4024-917c-08063b284978,0c90a3d2-52c2-465b-a682-0150b85d88d9,9cfb9bcc-3592-47d3-b215-645ba8a45e01,600a9bb2-3f0b-4584-a83b-7e8681eb60c7,4a26afaa-9b4b-4847-a6a4-17f4355fba76
tch_20200628-214431_49,91fadd35-b95f-11ea-840b-0242ac110002,std_1593363086526_49,class_20200628-214431_49,3neM-Cn6C,c5c173d5-a57c-4415-9fd2-69c4c2a30efc,3c59c1f2-5412-4e5c-8a01-f57947612ca1,dd83981f-057b-4344-958b-2c4d839e8d3a,23b42046-4a7d-42fb-8a7e-1b3fe9a20c08,e0715457-db23-4cda-8015-2359ce6fbce4
tch_20200628-214431_41,8fe7b4bb-b95f-11ea-840b-0242ac110002,std_1593363083041_41,class_20200628-214431_41,e8Hf-kLJ7,f99a379f-a128-41dd-9f8f-76fe0aa33ac8,b3acb6bc-58f4-41d8-86f4-fe25ba797d8c,ff0db5ba-d123-46ca-ac0a-f77de818dee3,f65f398c-b052-48cf-b3ee-304e2c9da84c,eafc9b8d-98a5-4bdb-b953-7b74cf534374
tch_20200628-214431_45,91d35818-b95f-11ea-840b-0242ac110002,std_1593363086265_45,class_20200628-214431_45,QF2A-92Wm,5184feb6-3f71-434f-b6ec-10e06bc1a367,1435568c-a11b-4180-9ed2-18f3f55d35c5,19fc62e3-00ce-4fd4-9510-5e0e968f3139,2b23d8c1-1b30-4a06-9369-b7ecd7b2bda2,eb3e418b-dd65-4efc-9083-ff74c2d92270
tch_20200628-214431_48,8f383af9-b95f-11ea-840b-0242ac110002,std_1593363081899_48,class_20200628-214431_48,bUW9-ZKyz,8cbc6819-1e60-4a2e-9296-25d0e9f8b140,56ae8520-93c9-4c01-bec0-858c2bb60415,f6d863fd-3c32-479a-a820-d3e2df26416b,0145faa3-c9eb-4fda-a9f7-8128dec31f21,8f65ae63-4ce7-494e-aa40-e7a03e95a3c3
tch_20200628-214431_56,9412c076-b95f-11ea-94cc-0242ac110002,std_1593363089727_56,class_20200628-214431_56,yBU3-k7Xt,6237e6f3-5682-4df0-a0a1-c65afab20303,51224283-0bc8-4672-b783-3c90ab26dc1c,6f0c04ec-0e8f-4148-8b32-f0c2b14f4e00,d1279dc6-2457-4280-9b7c-c69c314e774e,dce5bdf9-0a35-4882-899b-9c660f089800
tch_20200628-214431_42,9379dbda-b95f-11ea-840b-0242ac110002,std_1593363089034_42,class_20200628-214431_42,2MgV-zeDB,f4f6ae31-9878-48e7-beda-9a772134561d,36aeccb1-b87a-439a-a5bd-08dd02c81c61,28c79adf-b580-47be-bc79-de2b8a0b9a82,f87332b3-81ca-4019-9030-5ca55a1067ff,2887dc1b-462d-406b-bf38-40824f2a8ba5
tch_20200628-214431_51,91dfdb6e-b95f-11ea-840b-0242ac110002,std_1593363086346_51,class_20200628-214431_51,4eE2-k2mq,ab3919ef-445a-46f1-b809-9302f9b311e0,8710a538-412a-48f3-992f-88ce7cb1d6ad,a04d7d99-8994-4858-b57b-3b0114558c21,85520a22-6fe6-41bf-b37c-4aa1d19432f4,76558c38-5610-43df-b969-817d6b2ed5e7
tch_20200628-214431_40,9346220a-b95f-11ea-840b-0242ac110002,std_1593363088673_40,class_20200628-214431_40,t9L3-EuXb,055ead0f-f276-4c81-bde8-f058c1545f04,c1a97ad0-9a9e-4494-87df-13763da486f2,7e7c1c23-0ce7-46f2-93cf-d6f5e70e055a,74363bab-4d35-42f8-b39e-040a628144ae,d4842090-3459-40ae-b8eb-d249cb09b4df
tch_20200628-214431_53,956ece75-b95f-11ea-840b-0242ac110002,std_1593363092312_53,class_20200628-214431_53,RTgi-LcgN,2718d025-b77d-43bc-841d-fcff91fa57a7,f58e634e-6a8b-4f07-8c1c-2e6734df4fa2,d9b4d42d-2344-4842-af5e-f99e259d50ee,7e37836a-5e03-4c35-a5b4-c9ed503fbabe,d0230337-95b0-4141-9185-6297ec14831a
tch_20200628-214431_39,93e659da-b95f-11ea-94cc-0242ac110002,std_1593363089730_39,class_20200628-214431_39,9sHV-972q,dec51484-aeed-46e0-9d5c-957e4c3fec31,1520edfa-b778-476c-bf92-39f017e47021,b532f765-246a-4f8a-9d54-09b9b6efd9de,7a78f3ad-1a4c-4990-b3ee-29e3d8d91d7c,d15a39be-0353-4036-bbe6-8ac3012ae687
