tchextid,studentuuid,stuextid,classtitle,classcode,assignedgrp1,ag2,ag3,ag4,ag5
tch_20200625-194027_68,a553ab36-b6f8-11ea-840b-0242ac110002,std_1593098963554_68,class_20200625-194027_68,6RyT-r6r2,e0caefc7-b23f-42aa-b66f-bd086b3eae09,fc5be4a6-1ee0-4f71-a45f-f61094976869,dcec9796-b11c-4e66-b3ef-8b08973c92aa,43f33fac-dffe-49d0-b208-12942c8cb84c,0b6b6846-d18e-445a-8b2d-5af44ded2b70
tch_20200625-194027_70,a943aacb-b6f8-11ea-840b-0242ac110002,std_1593098970169_70,class_20200625-194027_70,WT3s-khs4,6c663578-d8ab-4f72-bbdd-078a4facb3d4,b6767f2a-db04-4b9d-98e7-a0469a755983,0d469c11-d96e-4163-9f28-5cc435adc373,d5af7e14-b421-41b3-96cf-b5d92453cc7e,98be8fdf-2f1f-4dce-b422-b2927ffec90e
tch_20200625-194027_67,ab50435d-b6f8-11ea-840b-0242ac110002,std_1593098973589_67,class_20200625-194027_67,wd8m-p67x,de03d545-aa28-459b-b72a-a7cfca13e1b2,2b1443b3-56d4-41d7-b14c-4babd3b62aaa,b8dd2dcd-2d93-4cc1-8718-3d87255a0022,d35d750f-8835-4750-bfd1-009ef2362015,3d021754-9014-41e6-8335-9b09970b1306
tch_20200625-194027_69,a80bc63b-b6f8-11ea-840b-0242ac110002,std_1593098968126_69,class_20200625-194027_69,zT9Y-Z2ZV,de592888-fe85-4035-9233-2d52083a0797,0aba7122-09ca-40b0-9643-7495983faebf,d9cd3ff7-d6b5-4451-943e-ebf915f5ca6e,cec1c1d1-27b0-46b5-a194-fda42f8a86ec,ef2b8dd6-e085-4e8d-a8b7-8af6fd107037
tch_20200625-194027_66,a9eb5c00-b6f8-11ea-94cc-0242ac110002,std_1593098971259_66,class_20200625-194027_66,4gjQ-8pGf,5d46792e-85f6-41b8-9ec8-a8df61051d0a,d8c662b1-c483-4a7b-8c5b-72cc1ba1d46d,34d5f013-f4bb-4126-b56d-8baeeb31054d,294fd8d5-f31a-4cc5-8a74-c9e2c126f58a,17137de3-2795-48c6-90f1-839d6b9c91a0
tch_20200625-194027_72,acb8acfa-b6f8-11ea-840b-0242ac110002,std_1593098975957_72,class_20200625-194027_72,Rajt-V42W,ec33f22c-d002-4e4f-9294-071510d53fe4,f346637c-2ee9-4eca-9aa4-d628d38bffec,7ba1bd83-7e87-4c08-9c7e-1dc42ae3bce6,c4435ae8-4662-46c4-bbd7-ac347abb7111,dcff982b-32c0-4687-866c-992e3abd3f48
tch_20200625-194027_73,ae9caf92-b6f8-11ea-840b-0242ac110002,std_1593098979140_73,class_20200625-194027_73,Ak7c-6kW8,0feab93d-b90d-489f-9204-fc8633c06252,ea7804b3-4a9a-4131-b3f0-b94c1be7a9ee,58d28bf1-4ab0-4dfc-b2f9-50fa00dc1025,934decf3-af42-40ea-9bac-66d13defb09b,a1490c9f-2789-46bb-9321-3fcebe4044ea
tch_20200625-194027_65,b2be9334-b6f8-11ea-94cc-0242ac110002,std_1593098986051_65,class_20200625-194027_65,Bz93-NVWo,00c634b1-f784-4ebd-be63-9994a1190586,8926e0e5-9cff-4d2d-a276-50d696a733c2,a927a333-c2f3-4871-972e-ded49567158b,8d9b7b16-1329-4318-a9ff-e7ce99b436a0,4fb72728-f555-43a1-8c38-b6c053a69973
tch_20200625-194027_71,b2b0b120-b6f8-11ea-840b-0242ac110002,std_1593098985979_71,class_20200625-194027_71,34u4-6426,4a71fa43-441b-45a7-a55e-d7cdf34f3513,92101cd6-77e0-4eba-85f1-4f6892837b0b,c014aae6-ed2c-4b80-a9c4-685ed34b5388,078430b4-6361-4e53-ae99-69adc248f40d,a3529dd0-95f5-4cbd-8f50-51f53644e341
tch_20200625-194027_68,b3ff9ee3-b6f8-11ea-840b-0242ac110002,std_1593098988161_68,class_20200625-194027_68,6RyT-r6r2,e0caefc7-b23f-42aa-b66f-bd086b3eae09,fc5be4a6-1ee0-4f71-a45f-f61094976869,dcec9796-b11c-4e66-b3ef-8b08973c92aa,43f33fac-dffe-49d0-b208-12942c8cb84c,0b6b6846-d18e-445a-8b2d-5af44ded2b70
tch_20200625-194027_67,b90887af-b6f8-11ea-94cc-0242ac110002,std_1593098996578_67,class_20200625-194027_67,wd8m-p67x,de03d545-aa28-459b-b72a-a7cfca13e1b2,2b1443b3-56d4-41d7-b14c-4babd3b62aaa,b8dd2dcd-2d93-4cc1-8718-3d87255a0022,d35d750f-8835-4750-bfd1-009ef2362015,3d021754-9014-41e6-8335-9b09970b1306
tch_20200625-194027_70,b8d458b1-b6f8-11ea-840b-0242ac110002,std_1593098996270_70,class_20200625-194027_70,WT3s-khs4,6c663578-d8ab-4f72-bbdd-078a4facb3d4,b6767f2a-db04-4b9d-98e7-a0469a755983,0d469c11-d96e-4163-9f28-5cc435adc373,d5af7e14-b421-41b3-96cf-b5d92453cc7e,98be8fdf-2f1f-4dce-b422-b2927ffec90e
tch_20200625-194027_69,b905a190-b6f8-11ea-840b-0242ac110002,std_1593098996611_69,class_20200625-194027_69,zT9Y-Z2ZV,de592888-fe85-4035-9233-2d52083a0797,0aba7122-09ca-40b0-9643-7495983faebf,d9cd3ff7-d6b5-4451-943e-ebf915f5ca6e,cec1c1d1-27b0-46b5-a194-fda42f8a86ec,ef2b8dd6-e085-4e8d-a8b7-8af6fd107037
tch_20200625-194027_74,bb8a029c-b6f8-11ea-840b-0242ac110002,std_1593099000542_74,class_20200625-194027_74,DT9G-T63P,00ea8810-07ae-4e38-95fa-12712b40fde3,b0f72eb4-3162-425f-8200-4e2399beab87,ab2d6ec9-ff03-4ceb-b7e4-f4bbbf0b588e,926bb117-f42d-44a8-9e64-1cb6b2b814bf,3c38085d-46ea-44c4-9608-20f56806ab0b
tch_20200625-194027_66,ba99d667-b6f8-11ea-94cc-0242ac110002,std_1593098999241_66,class_20200625-194027_66,4gjQ-8pGf,5d46792e-85f6-41b8-9ec8-a8df61051d0a,d8c662b1-c483-4a7b-8c5b-72cc1ba1d46d,34d5f013-f4bb-4126-b56d-8baeeb31054d,294fd8d5-f31a-4cc5-8a74-c9e2c126f58a,17137de3-2795-48c6-90f1-839d6b9c91a0
tch_20200625-194027_72,bd92a3c4-b6f8-11ea-94cc-0242ac110002,std_1593099004224_72,class_20200625-194027_72,Rajt-V42W,ec33f22c-d002-4e4f-9294-071510d53fe4,f346637c-2ee9-4eca-9aa4-d628d38bffec,7ba1bd83-7e87-4c08-9c7e-1dc42ae3bce6,c4435ae8-4662-46c4-bbd7-ac347abb7111,dcff982b-32c0-4687-866c-992e3abd3f48
tch_20200625-194027_73,bdb435f3-b6f8-11ea-94cc-0242ac110002,std_1593099004450_73,class_20200625-194027_73,Ak7c-6kW8,0feab93d-b90d-489f-9204-fc8633c06252,ea7804b3-4a9a-4131-b3f0-b94c1be7a9ee,58d28bf1-4ab0-4dfc-b2f9-50fa00dc1025,934decf3-af42-40ea-9bac-66d13defb09b,a1490c9f-2789-46bb-9321-3fcebe4044ea
tch_20200625-194027_71,c23a0c2a-b6f8-11ea-840b-0242ac110002,std_1593099012039_71,class_20200625-194027_71,34u4-6426,4a71fa43-441b-45a7-a55e-d7cdf34f3513,92101cd6-77e0-4eba-85f1-4f6892837b0b,c014aae6-ed2c-4b80-a9c4-685ed34b5388,078430b4-6361-4e53-ae99-69adc248f40d,a3529dd0-95f5-4cbd-8f50-51f53644e341
tch_20200625-194027_68,c3ed88ab-b6f8-11ea-840b-0242ac110002,std_1593099014889_68,class_20200625-194027_68,6RyT-r6r2,e0caefc7-b23f-42aa-b66f-bd086b3eae09,fc5be4a6-1ee0-4f71-a45f-f61094976869,dcec9796-b11c-4e66-b3ef-8b08973c92aa,43f33fac-dffe-49d0-b208-12942c8cb84c,0b6b6846-d18e-445a-8b2d-5af44ded2b70
tch_20200625-194027_67,c92ac81e-b6f8-11ea-840b-0242ac110002,std_1593099023694_67,class_20200625-194027_67,wd8m-p67x,de03d545-aa28-459b-b72a-a7cfca13e1b2,2b1443b3-56d4-41d7-b14c-4babd3b62aaa,b8dd2dcd-2d93-4cc1-8718-3d87255a0022,d35d750f-8835-4750-bfd1-009ef2362015,3d021754-9014-41e6-8335-9b09970b1306
tch_20200625-194027_69,ca723c4b-b6f8-11ea-840b-0242ac110002,std_1593099025825_69,class_20200625-194027_69,zT9Y-Z2ZV,de592888-fe85-4035-9233-2d52083a0797,0aba7122-09ca-40b0-9643-7495983faebf,d9cd3ff7-d6b5-4451-943e-ebf915f5ca6e,cec1c1d1-27b0-46b5-a194-fda42f8a86ec,ef2b8dd6-e085-4e8d-a8b7-8af6fd107037
tch_20200625-194027_70,c9f2d251-b6f8-11ea-840b-0242ac110002,std_1593099025007_70,class_20200625-194027_70,WT3s-khs4,6c663578-d8ab-4f72-bbdd-078a4facb3d4,b6767f2a-db04-4b9d-98e7-a0469a755983,0d469c11-d96e-4163-9f28-5cc435adc373,d5af7e14-b421-41b3-96cf-b5d92453cc7e,98be8fdf-2f1f-4dce-b422-b2927ffec90e
tch_20200625-194027_66,cba05b73-b6f8-11ea-840b-0242ac110002,std_1593099027790_66,class_20200625-194027_66,4gjQ-8pGf,5d46792e-85f6-41b8-9ec8-a8df61051d0a,d8c662b1-c483-4a7b-8c5b-72cc1ba1d46d,34d5f013-f4bb-4126-b56d-8baeeb31054d,294fd8d5-f31a-4cc5-8a74-c9e2c126f58a,17137de3-2795-48c6-90f1-839d6b9c91a0
tch_20200625-194027_74,ca91f8ae-b6f8-11ea-840b-0242ac110002,std_1593099026047_74,class_20200625-194027_74,DT9G-T63P,00ea8810-07ae-4e38-95fa-12712b40fde3,b0f72eb4-3162-425f-8200-4e2399beab87,ab2d6ec9-ff03-4ceb-b7e4-f4bbbf0b588e,926bb117-f42d-44a8-9e64-1cb6b2b814bf,3c38085d-46ea-44c4-9608-20f56806ab0b
tch_20200625-194027_72,cf5acbfb-b6f8-11ea-840b-0242ac110002,std_1593099034061_72,class_20200625-194027_72,Rajt-V42W,ec33f22c-d002-4e4f-9294-071510d53fe4,f346637c-2ee9-4eca-9aa4-d628d38bffec,7ba1bd83-7e87-4c08-9c7e-1dc42ae3bce6,c4435ae8-4662-46c4-bbd7-ac347abb7111,dcff982b-32c0-4687-866c-992e3abd3f48
tch_20200625-194027_73,d01939d3-b6f8-11ea-94cc-0242ac110002,std_1593099035299_73,class_20200625-194027_73,Ak7c-6kW8,0feab93d-b90d-489f-9204-fc8633c06252,ea7804b3-4a9a-4131-b3f0-b94c1be7a9ee,58d28bf1-4ab0-4dfc-b2f9-50fa00dc1025,934decf3-af42-40ea-9bac-66d13defb09b,a1490c9f-2789-46bb-9321-3fcebe4044ea
tch_20200625-194027_71,d2b65220-b6f8-11ea-840b-0242ac110002,std_1593099039718_71,class_20200625-194027_71,34u4-6426,4a71fa43-441b-45a7-a55e-d7cdf34f3513,92101cd6-77e0-4eba-85f1-4f6892837b0b,c014aae6-ed2c-4b80-a9c4-685ed34b5388,078430b4-6361-4e53-ae99-69adc248f40d,a3529dd0-95f5-4cbd-8f50-51f53644e341
tch_20200625-194027_68,d421a1e3-b6f8-11ea-840b-0242ac110002,std_1593099042060_68,class_20200625-194027_68,6RyT-r6r2,e0caefc7-b23f-42aa-b66f-bd086b3eae09,fc5be4a6-1ee0-4f71-a45f-f61094976869,dcec9796-b11c-4e66-b3ef-8b08973c92aa,43f33fac-dffe-49d0-b208-12942c8cb84c,0b6b6846-d18e-445a-8b2d-5af44ded2b70
tch_20200625-194027_69,d9b2801f-b6f8-11ea-94cc-0242ac110002,std_1593099051377_69,class_20200625-194027_69,zT9Y-Z2ZV,de592888-fe85-4035-9233-2d52083a0797,0aba7122-09ca-40b0-9643-7495983faebf,d9cd3ff7-d6b5-4451-943e-ebf915f5ca6e,cec1c1d1-27b0-46b5-a194-fda42f8a86ec,ef2b8dd6-e085-4e8d-a8b7-8af6fd107037
tch_20200625-194027_70,da367cd9-b6f8-11ea-94cc-0242ac110002,std_1593099052279_70,class_20200625-194027_70,WT3s-khs4,6c663578-d8ab-4f72-bbdd-078a4facb3d4,b6767f2a-db04-4b9d-98e7-a0469a755983,0d469c11-d96e-4163-9f28-5cc435adc373,d5af7e14-b421-41b3-96cf-b5d92453cc7e,98be8fdf-2f1f-4dce-b422-b2927ffec90e
tch_20200625-194027_67,d852540c-b6f8-11ea-840b-0242ac110002,std_1593099049104_67,class_20200625-194027_67,wd8m-p67x,de03d545-aa28-459b-b72a-a7cfca13e1b2,2b1443b3-56d4-41d7-b14c-4babd3b62aaa,b8dd2dcd-2d93-4cc1-8718-3d87255a0022,d35d750f-8835-4750-bfd1-009ef2362015,3d021754-9014-41e6-8335-9b09970b1306
tch_20200625-194027_66,daa480d0-b6f8-11ea-840b-0242ac110002,std_1593099052953_66,class_20200625-194027_66,4gjQ-8pGf,5d46792e-85f6-41b8-9ec8-a8df61051d0a,d8c662b1-c483-4a7b-8c5b-72cc1ba1d46d,34d5f013-f4bb-4126-b56d-8baeeb31054d,294fd8d5-f31a-4cc5-8a74-c9e2c126f58a,17137de3-2795-48c6-90f1-839d6b9c91a0
tch_20200625-194027_74,db507904-b6f8-11ea-840b-0242ac110002,std_1593099054149_74,class_20200625-194027_74,DT9G-T63P,00ea8810-07ae-4e38-95fa-12712b40fde3,b0f72eb4-3162-425f-8200-4e2399beab87,ab2d6ec9-ff03-4ceb-b7e4-f4bbbf0b588e,926bb117-f42d-44a8-9e64-1cb6b2b814bf,3c38085d-46ea-44c4-9608-20f56806ab0b
tch_20200625-194027_72,dd643da2-b6f8-11ea-94cc-0242ac110002,std_1593099057598_72,class_20200625-194027_72,Rajt-V42W,ec33f22c-d002-4e4f-9294-071510d53fe4,f346637c-2ee9-4eca-9aa4-d628d38bffec,7ba1bd83-7e87-4c08-9c7e-1dc42ae3bce6,c4435ae8-4662-46c4-bbd7-ac347abb7111,dcff982b-32c0-4687-866c-992e3abd3f48
tch_20200625-194027_73,de01dd21-b6f8-11ea-840b-0242ac110002,std_1593099058651_73,class_20200625-194027_73,Ak7c-6kW8,0feab93d-b90d-489f-9204-fc8633c06252,ea7804b3-4a9a-4131-b3f0-b94c1be7a9ee,58d28bf1-4ab0-4dfc-b2f9-50fa00dc1025,934decf3-af42-40ea-9bac-66d13defb09b,a1490c9f-2789-46bb-9321-3fcebe4044ea
tch_20200625-194027_71,e18d74b2-b6f8-11ea-94cc-0242ac110002,std_1593099064596_71,class_20200625-194027_71,34u4-6426,4a71fa43-441b-45a7-a55e-d7cdf34f3513,92101cd6-77e0-4eba-85f1-4f6892837b0b,c014aae6-ed2c-4b80-a9c4-685ed34b5388,078430b4-6361-4e53-ae99-69adc248f40d,a3529dd0-95f5-4cbd-8f50-51f53644e341
tch_20200625-194027_68,e31f8641-b6f8-11ea-840b-0242ac110002,std_1593099067228_68,class_20200625-194027_68,6RyT-r6r2,e0caefc7-b23f-42aa-b66f-bd086b3eae09,fc5be4a6-1ee0-4f71-a45f-f61094976869,dcec9796-b11c-4e66-b3ef-8b08973c92aa,43f33fac-dffe-49d0-b208-12942c8cb84c,0b6b6846-d18e-445a-8b2d-5af44ded2b70
tch_20200625-194027_75,e67b82bd-b6f8-11ea-840b-0242ac110002,std_1593099072576_75,class_20200625-194027_75,wcyG-47ge,2f48cb21-54ab-4214-be27-6529fd8f31ae,b46b2bde-1970-437a-a373-9c4a332da2f3,158d77f9-850c-4711-9ed0-b7da1527f611,3d9c414a-270b-4b3f-b830-b1c42bfe3030,4578c716-9647-4530-a419-1261223d8166
tch_20200625-194027_69,e7b75dff-b6f8-11ea-94cc-0242ac110002,std_1593099074880_69,class_20200625-194027_69,zT9Y-Z2ZV,de592888-fe85-4035-9233-2d52083a0797,0aba7122-09ca-40b0-9643-7495983faebf,d9cd3ff7-d6b5-4451-943e-ebf915f5ca6e,cec1c1d1-27b0-46b5-a194-fda42f8a86ec,ef2b8dd6-e085-4e8d-a8b7-8af6fd107037
tch_20200625-194027_74,ec24c9d8-b6f8-11ea-94cc-0242ac110002,std_1593099082351_74,class_20200625-194027_74,DT9G-T63P,00ea8810-07ae-4e38-95fa-12712b40fde3,b0f72eb4-3162-425f-8200-4e2399beab87,ab2d6ec9-ff03-4ceb-b7e4-f4bbbf0b588e,926bb117-f42d-44a8-9e64-1cb6b2b814bf,3c38085d-46ea-44c4-9608-20f56806ab0b
tch_20200625-194027_67,e97dc5e6-b6f8-11ea-840b-0242ac110002,std_1593099077890_67,class_20200625-194027_67,wd8m-p67x,de03d545-aa28-459b-b72a-a7cfca13e1b2,2b1443b3-56d4-41d7-b14c-4babd3b62aaa,b8dd2dcd-2d93-4cc1-8718-3d87255a0022,d35d750f-8835-4750-bfd1-009ef2362015,3d021754-9014-41e6-8335-9b09970b1306
tch_20200625-194027_70,e93aa2db-b6f8-11ea-840b-0242ac110002,std_1593099077470_70,class_20200625-194027_70,WT3s-khs4,6c663578-d8ab-4f72-bbdd-078a4facb3d4,b6767f2a-db04-4b9d-98e7-a0469a755983,0d469c11-d96e-4163-9f28-5cc435adc373,d5af7e14-b421-41b3-96cf-b5d92453cc7e,98be8fdf-2f1f-4dce-b422-b2927ffec90e
tch_20200625-194027_66,eb39cda9-b6f8-11ea-94cc-0242ac110002,std_1593099080810_66,class_20200625-194027_66,4gjQ-8pGf,5d46792e-85f6-41b8-9ec8-a8df61051d0a,d8c662b1-c483-4a7b-8c5b-72cc1ba1d46d,34d5f013-f4bb-4126-b56d-8baeeb31054d,294fd8d5-f31a-4cc5-8a74-c9e2c126f58a,17137de3-2795-48c6-90f1-839d6b9c91a0
tch_20200625-194027_73,ed80b05f-b6f8-11ea-840b-0242ac110002,std_1593099084643_73,class_20200625-194027_73,Ak7c-6kW8,0feab93d-b90d-489f-9204-fc8633c06252,ea7804b3-4a9a-4131-b3f0-b94c1be7a9ee,58d28bf1-4ab0-4dfc-b2f9-50fa00dc1025,934decf3-af42-40ea-9bac-66d13defb09b,a1490c9f-2789-46bb-9321-3fcebe4044ea
tch_20200625-194027_72,eced7128-b6f8-11ea-840b-0242ac110002,std_1593099083670_72,class_20200625-194027_72,Rajt-V42W,ec33f22c-d002-4e4f-9294-071510d53fe4,f346637c-2ee9-4eca-9aa4-d628d38bffec,7ba1bd83-7e87-4c08-9c7e-1dc42ae3bce6,c4435ae8-4662-46c4-bbd7-ac347abb7111,dcff982b-32c0-4687-866c-992e3abd3f48
tch_20200625-194027_71,f07f98f2-b6f8-11ea-840b-0242ac110002,std_1593099089632_71,class_20200625-194027_71,34u4-6426,4a71fa43-441b-45a7-a55e-d7cdf34f3513,92101cd6-77e0-4eba-85f1-4f6892837b0b,c014aae6-ed2c-4b80-a9c4-685ed34b5388,078430b4-6361-4e53-ae99-69adc248f40d,a3529dd0-95f5-4cbd-8f50-51f53644e341
tch_20200625-194027_68,f2a4c29e-b6f8-11ea-94cc-0242ac110002,std_1593099093290_68,class_20200625-194027_68,6RyT-r6r2,e0caefc7-b23f-42aa-b66f-bd086b3eae09,fc5be4a6-1ee0-4f71-a45f-f61094976869,dcec9796-b11c-4e66-b3ef-8b08973c92aa,43f33fac-dffe-49d0-b208-12942c8cb84c,0b6b6846-d18e-445a-8b2d-5af44ded2b70
tch_20200625-194027_75,f56e4303-b6f8-11ea-94cc-0242ac110002,std_1593099097959_75,class_20200625-194027_75,wcyG-47ge,2f48cb21-54ab-4214-be27-6529fd8f31ae,b46b2bde-1970-437a-a373-9c4a332da2f3,158d77f9-850c-4711-9ed0-b7da1527f611,3d9c414a-270b-4b3f-b830-b1c42bfe3030,4578c716-9647-4530-a419-1261223d8166
tch_20200625-194027_70,fa37d982-b6f8-11ea-94cc-0242ac110002,std_1593099105970_70,class_20200625-194027_70,WT3s-khs4,6c663578-d8ab-4f72-bbdd-078a4facb3d4,b6767f2a-db04-4b9d-98e7-a0469a755983,0d469c11-d96e-4163-9f28-5cc435adc373,d5af7e14-b421-41b3-96cf-b5d92453cc7e,98be8fdf-2f1f-4dce-b422-b2927ffec90e
tch_20200625-194027_69,f8d9cffe-b6f8-11ea-840b-0242ac110002,std_1593099103688_69,class_20200625-194027_69,zT9Y-Z2ZV,de592888-fe85-4035-9233-2d52083a0797,0aba7122-09ca-40b0-9643-7495983faebf,d9cd3ff7-d6b5-4451-943e-ebf915f5ca6e,cec1c1d1-27b0-46b5-a194-fda42f8a86ec,ef2b8dd6-e085-4e8d-a8b7-8af6fd107037
tch_20200625-194027_74,f9717bed-b6f8-11ea-94cc-0242ac110002,std_1593099104657_74,class_20200625-194027_74,DT9G-T63P,00ea8810-07ae-4e38-95fa-12712b40fde3,b0f72eb4-3162-425f-8200-4e2399beab87,ab2d6ec9-ff03-4ceb-b7e4-f4bbbf0b588e,926bb117-f42d-44a8-9e64-1cb6b2b814bf,3c38085d-46ea-44c4-9608-20f56806ab0b
tch_20200625-194027_67,f9dd35b4-b6f8-11ea-840b-0242ac110002,std_1593099105373_67,class_20200625-194027_67,wd8m-p67x,de03d545-aa28-459b-b72a-a7cfca13e1b2,2b1443b3-56d4-41d7-b14c-4babd3b62aaa,b8dd2dcd-2d93-4cc1-8718-3d87255a0022,d35d750f-8835-4750-bfd1-009ef2362015,3d021754-9014-41e6-8335-9b09970b1306
tch_20200625-194027_72,fdff8fe1-b6f8-11ea-840b-0242ac110002,std_1593099112286_72,class_20200625-194027_72,Rajt-V42W,ec33f22c-d002-4e4f-9294-071510d53fe4,f346637c-2ee9-4eca-9aa4-d628d38bffec,7ba1bd83-7e87-4c08-9c7e-1dc42ae3bce6,c4435ae8-4662-46c4-bbd7-ac347abb7111,dcff982b-32c0-4687-866c-992e3abd3f48
tch_20200625-194027_73,fca57d55-b6f8-11ea-94cc-0242ac110002,std_1593099110059_73,class_20200625-194027_73,Ak7c-6kW8,0feab93d-b90d-489f-9204-fc8633c06252,ea7804b3-4a9a-4131-b3f0-b94c1be7a9ee,58d28bf1-4ab0-4dfc-b2f9-50fa00dc1025,934decf3-af42-40ea-9bac-66d13defb09b,a1490c9f-2789-46bb-9321-3fcebe4044ea
tch_20200625-194027_71,01606dd9-b6f9-11ea-94cc-0242ac110002,std_1593099117985_71,class_20200625-194027_71,34u4-6426,4a71fa43-441b-45a7-a55e-d7cdf34f3513,92101cd6-77e0-4eba-85f1-4f6892837b0b,c014aae6-ed2c-4b80-a9c4-685ed34b5388,078430b4-6361-4e53-ae99-69adc248f40d,a3529dd0-95f5-4cbd-8f50-51f53644e341
tch_20200625-194027_75,046c4e6a-b6f9-11ea-94cc-0242ac110002,std_1593099123079_75,class_20200625-194027_75,wcyG-47ge,2f48cb21-54ab-4214-be27-6529fd8f31ae,b46b2bde-1970-437a-a373-9c4a332da2f3,158d77f9-850c-4711-9ed0-b7da1527f611,3d9c414a-270b-4b3f-b830-b1c42bfe3030,4578c716-9647-4530-a419-1261223d8166
tch_20200625-194027_68,035cd971-b6f9-11ea-94cc-0242ac110002,std_1593099121311_68,class_20200625-194027_68,6RyT-r6r2,e0caefc7-b23f-42aa-b66f-bd086b3eae09,fc5be4a6-1ee0-4f71-a45f-f61094976869,dcec9796-b11c-4e66-b3ef-8b08973c92aa,43f33fac-dffe-49d0-b208-12942c8cb84c,0b6b6846-d18e-445a-8b2d-5af44ded2b70
tch_20200625-194027_74,08b60580-b6f9-11ea-94cc-0242ac110002,std_1593099130300_74,class_20200625-194027_74,DT9G-T63P,00ea8810-07ae-4e38-95fa-12712b40fde3,b0f72eb4-3162-425f-8200-4e2399beab87,ab2d6ec9-ff03-4ceb-b7e4-f4bbbf0b588e,926bb117-f42d-44a8-9e64-1cb6b2b814bf,3c38085d-46ea-44c4-9608-20f56806ab0b
tch_20200625-194027_69,08a6271f-b6f9-11ea-840b-0242ac110002,std_1593099130201_69,class_20200625-194027_69,zT9Y-Z2ZV,de592888-fe85-4035-9233-2d52083a0797,0aba7122-09ca-40b0-9643-7495983faebf,d9cd3ff7-d6b5-4451-943e-ebf915f5ca6e,cec1c1d1-27b0-46b5-a194-fda42f8a86ec,ef2b8dd6-e085-4e8d-a8b7-8af6fd107037
tch_20200625-194027_70,085a02d7-b6f9-11ea-94cc-0242ac110002,std_1593099129683_70,class_20200625-194027_70,WT3s-khs4,6c663578-d8ab-4f72-bbdd-078a4facb3d4,b6767f2a-db04-4b9d-98e7-a0469a755983,0d469c11-d96e-4163-9f28-5cc435adc373,d5af7e14-b421-41b3-96cf-b5d92453cc7e,98be8fdf-2f1f-4dce-b422-b2927ffec90e
tch_20200625-194027_76,0a404f41-b6f9-11ea-94cc-0242ac110002,std_1593099132552_76,class_20200625-194027_76,62Pb-MvqL,d924cf5e-2493-405d-a23f-02831882b469,a087c4e4-9598-45dc-89af-3d567127ec31,7586e302-1cb1-486e-af02-00846d384546,22aaaefe-0238-424e-bbb7-6fdbcc9ed329,178e487d-aaeb-45dd-9a1e-bad49ba58a09
tch_20200625-194027_73,0dc4bb4b-b6f9-11ea-840b-0242ac110002,std_1593099138708_73,class_20200625-194027_73,Ak7c-6kW8,0feab93d-b90d-489f-9204-fc8633c06252,ea7804b3-4a9a-4131-b3f0-b94c1be7a9ee,58d28bf1-4ab0-4dfc-b2f9-50fa00dc1025,934decf3-af42-40ea-9bac-66d13defb09b,a1490c9f-2789-46bb-9321-3fcebe4044ea
tch_20200625-194027_72,0d6e84ad-b6f9-11ea-94cc-0242ac110002,std_1593099138212_72,class_20200625-194027_72,Rajt-V42W,ec33f22c-d002-4e4f-9294-071510d53fe4,f346637c-2ee9-4eca-9aa4-d628d38bffec,7ba1bd83-7e87-4c08-9c7e-1dc42ae3bce6,c4435ae8-4662-46c4-bbd7-ac347abb7111,dcff982b-32c0-4687-866c-992e3abd3f48
tch_20200625-194027_71,12b8209f-b6f9-11ea-94cc-0242ac110002,std_1593099147075_71,class_20200625-194027_71,34u4-6426,4a71fa43-441b-45a7-a55e-d7cdf34f3513,92101cd6-77e0-4eba-85f1-4f6892837b0b,c014aae6-ed2c-4b80-a9c4-685ed34b5388,078430b4-6361-4e53-ae99-69adc248f40d,a3529dd0-95f5-4cbd-8f50-51f53644e341
tch_20200625-194027_75,14090a17-b6f9-11ea-840b-0242ac110002,std_1593099149289_75,class_20200625-194027_75,wcyG-47ge,2f48cb21-54ab-4214-be27-6529fd8f31ae,b46b2bde-1970-437a-a373-9c4a332da2f3,158d77f9-850c-4711-9ed0-b7da1527f611,3d9c414a-270b-4b3f-b830-b1c42bfe3030,4578c716-9647-4530-a419-1261223d8166
tch_20200625-194027_68,14ef72df-b6f9-11ea-94cc-0242ac110002,std_1593099150805_68,class_20200625-194027_68,6RyT-r6r2,e0caefc7-b23f-42aa-b66f-bd086b3eae09,fc5be4a6-1ee0-4f71-a45f-f61094976869,dcec9796-b11c-4e66-b3ef-8b08973c92aa,43f33fac-dffe-49d0-b208-12942c8cb84c,0b6b6846-d18e-445a-8b2d-5af44ded2b70
tch_20200625-194027_74,17412b34-b6f9-11ea-94cc-0242ac110002,std_1593099154670_74,class_20200625-194027_74,DT9G-T63P,00ea8810-07ae-4e38-95fa-12712b40fde3,b0f72eb4-3162-425f-8200-4e2399beab87,ab2d6ec9-ff03-4ceb-b7e4-f4bbbf0b588e,926bb117-f42d-44a8-9e64-1cb6b2b814bf,3c38085d-46ea-44c4-9608-20f56806ab0b
tch_20200625-194027_69,194007cf-b6f9-11ea-840b-0242ac110002,std_1593099158052_69,class_20200625-194027_69,zT9Y-Z2ZV,de592888-fe85-4035-9233-2d52083a0797,0aba7122-09ca-40b0-9643-7495983faebf,d9cd3ff7-d6b5-4451-943e-ebf915f5ca6e,cec1c1d1-27b0-46b5-a194-fda42f8a86ec,ef2b8dd6-e085-4e8d-a8b7-8af6fd107037
