teacher,stduuid,stdextuserid,classtitle,classcode,ap1,ap2,ap3,ap4,ap5
tch_20200626-122441_62,4d3de402-b780-11ea-840b-0242ac110002,std_1593157242009_62,class_20200626-122441_62,Px8c-pZWR,835a993c-414e-4faa-a787-e79525225876,64169a44-86ed-4e27-9eae-e3a03f1a8d18,829cd56a-d16f-49a1-a86e-e079621f103e,1683c734-acbe-4592-9dda-d5267e665d95,a70c9e20-1c4b-4542-abdd-7c80001b91da
tch_20200626-122441_53,478ea9c2-b780-11ea-94cc-0242ac110002,std_1593157232506_53,class_20200626-122441_53,najf-3kdi,585727dc-e12f-49a1-b5b6-228cda52880c,4260453e-b8c9-49a3-b559-b3b061b335c0,1da376f1-9d77-4a16-8f2f-199b8dc52891,316459ef-2b56-4a72-86e1-186e1d56d57d,8c00d999-8d0c-4f6e-be47-a6c726223ff6
tch_20200626-122441_44,477b6f70-b780-11ea-840b-0242ac110002,std_1593157232366_44,class_20200626-122441_44,bNgw-2TqV,a984ab5f-1fe0-46bf-ad15-e1b2f698aa88,5d3ff397-ca38-4c2c-81f3-dd40cb46064e,7c8199fb-e9af-4621-8654-b9887d87bac8,c69319d8-25b0-4275-a7af-c88d75fc7b30,109e98db-70ec-466f-ae7f-3c4caf9773c0
tch_20200626-122441_50,42e67e0d-b780-11ea-840b-0242ac110002,std_1593157224687_50,class_20200626-122441_50,kQP2-m6Co,65d83894-d587-4b26-91d4-81e4a1cd8f35,9e744999-b030-401b-a6a5-7ee0d781b8a1,8c65f726-ec07-4553-b496-9ff6a9232a10,47905b4f-0d84-433d-8d49-2f3a9672f7ec,0751bd92-bbb2-4cf7-bba5-23fff14f5e04
tch_20200626-122441_63,486336ea-b780-11ea-94cc-0242ac110002,std_1593157233885_63,class_20200626-122441_63,PVji-pyCb,60e46504-7e0b-4027-aeb5-ee1bd64fab9a,78a71116-2666-4beb-a35a-4de8f11f18b4,5cb10a85-6fd2-4772-961d-6b7883748e33,7de1f92c-a2e1-4c93-bd1d-74320926432e,4396c1bb-8ef1-4e15-b4c9-d25899d73536
tch_20200626-122441_43,4734065e-b780-11ea-840b-0242ac110002,std_1593157231932_43,class_20200626-122441_43,d2k3-Hs4W,ae3510c9-8155-4efb-aebe-c884964f4514,f4b46d32-b92c-4b10-96f5-0786defab3a0,ab407edc-4a62-4a01-ba18-e42be889900e,37eb4a0c-4fa3-4543-8b1b-383403763f49,99a219af-a4f8-426c-a640-ad5fc0c394dc
tch_20200626-122441_70,4cfd58fb-b780-11ea-840b-0242ac110002,std_1593157241619_70,class_20200626-122441_70,ro7G-it4q,4652c20c-595a-450e-af7a-f4c03f668700,cc00cf73-8a99-4dd9-854e-45692e79c6a5,4c4ef108-aea9-4e13-b7fb-4908190526b8,71364815-0db3-409b-90b2-a6a7a1b3d0bd,5e894471-926e-4162-b87f-0666b12a369e
tch_20200626-122441_71,59bbadac-b780-11ea-94cc-0242ac110002,std_1593157262996_71,class_20200626-122441_71,6BMy-nNBm,059e2233-1dbd-49ba-9bbc-302fde69f848,8d2e3363-259a-475c-867d-fe55fa45def3,a5463aef-73c3-4c43-ab06-0c77205833fd,125d778b-9cfc-4e61-8e24-9adfaf0b5c07,fb1101e1-0572-4840-9da3-46c4bf8f88d8
tch_20200626-122441_58,49cc3d48-b780-11ea-94cc-0242ac110002,std_1593157236273_58,class_20200626-122441_58,YrNa-8d2b,53b34039-b955-4b52-af81-9c295f012782,a961c318-e273-40aa-871f-1a2c591fc678,28db7ce7-923f-416b-9c3b-cafad507a268,e839d044-1911-40d2-90aa-74af4a3f2453,74ec0f24-1707-49b5-b20d-895f189b2bb0
tch_20200626-122441_68,56f81fec-b780-11ea-94cc-0242ac110002,std_1593157258366_68,class_20200626-122441_68,erAg-fpuW,a72c0eb5-401a-4cfd-ba37-bbd89cb8ecd3,8c315d7e-0d63-4c41-b198-49f69f904db1,ec4b862e-8e8b-4170-8549-6c2fe05ee108,7a66ade0-5037-4eb2-8024-ba9d00004f8c,127b17f8-1044-41d0-89e7-aea4350c3cf7
tch_20200626-122441_46,53ef749f-b780-11ea-94cc-0242ac110002,std_1593157253269_46,class_20200626-122441_46,Tm7Y-9HF4,0b1df74f-ff66-4168-9632-35482acf7c70,f630ed1c-e41f-4420-bbcd-4d57e507dc67,21992dac-ebcc-4799-a340-78c4b204ba98,6c335bf2-dc4f-4887-a42f-3a5f661022cf,965f5b20-28b6-4a5b-8ec1-726253a73f2f
tch_20200626-122441_67,48592554-b780-11ea-840b-0242ac110002,std_1593157233833_67,class_20200626-122441_67,Ui3D-jyoJ,2cc1de9a-9f97-4e3a-acf5-cdab4f763ed7,c8678878-23d5-4191-823f-c86c64ad72b3,d1403cfc-ef80-41b2-8d7e-87615970499b,8f29eb65-2668-4048-bddb-b909f95f2d8b,c6f51c03-6778-408d-a6b7-734335ebc133
tch_20200626-122441_73,4eef8ba9-b780-11ea-94cc-0242ac110002,std_1593157244893_73,class_20200626-122441_73,cp46-oRs3,e4148a14-1e84-46ad-bbbe-b9d81ad9450e,821ffdc1-3303-4b9f-bf19-886d026fcddd,da09d1af-0caf-4bac-9756-be5e0537cc23,be23a206-a8b0-4ee5-bc96-71ee462402a3,8e178257-057f-4b62-99e5-62a4e530989e
tch_20200626-122441_59,586e93c7-b780-11ea-94cc-0242ac110002,std_1593157260799_59,class_20200626-122441_59,x4sZ-2Ui4,ff2cb197-97dc-4737-abc1-c58d7902193b,c104e8f1-cd69-4f1d-ae3a-f10790aaf5f8,58c08bd8-42ed-44ca-8f79-cf7438d8d28c,249e4af7-8895-477a-bacd-f368b2863daa,6924fb9b-ccc9-415b-b75c-573b5e308c66
tch_20200626-122441_51,5ab17eeb-b780-11ea-94cc-0242ac110002,std_1593157264560_51,class_20200626-122441_51,4g9o-46G7,1a7ad93c-6365-4d79-b2d1-8ef061941563,7ae0df65-d8bc-4d6f-a95b-f3968148ffa4,489e5bb1-17ed-4ed8-9af7-7c9c588f0b79,bb98d659-8e45-4cf3-84c6-ee80e7b6bd15,98cc039b-1033-4716-830c-16183cff11b3
tch_20200626-122441_54,504ea72b-b780-11ea-94cc-0242ac110002,std_1593157247201_54,class_20200626-122441_54,qst2-jkH6,7b13b76a-7a68-4af4-9361-d774e0ee9fb0,bd663cca-a64c-4ba7-ad83-9bb5f6057078,fcf4b9e8-d0d3-4dc5-a0bb-524fffbffeb4,eada1c7e-dd3c-47be-8b8c-5ebf4ffa7460,2638bde3-9a5c-45dc-936f-5ff1c696ac85
tch_20200626-122441_47,58aab24c-b780-11ea-94cc-0242ac110002,std_1593157261233_47,class_20200626-122441_47,2gE2-3YEi,7f34a345-f604-4779-a6fa-f7da293a7099,f5c30443-a0a4-4626-bf9a-241be2952ab4,735fd46b-a8a5-4d91-a814-599aac6cc858,c0892efa-9681-4efc-8fc5-59eef24c6e3d,70d8cddd-3a33-4274-a474-0cc9aff2540e
tch_20200626-122441_65,56bfaad4-b780-11ea-840b-0242ac110002,std_1593157257994_65,class_20200626-122441_65,Q24D-GsGo,26d9060e-091c-4b5a-8a7e-0660a21ba2fa,761ed9bb-580e-44e3-93f3-8024aadc1f02,d6bf2d91-9357-4b16-a76f-6674c065d95f,d68e89e2-f9bd-4131-b72e-62812a7f94d0,2b6ec4ef-2ea8-40d6-aae7-f95a7ca5cc6f
tch_20200626-122441_42,61a96667-b780-11ea-840b-0242ac110002,std_1593157276311_42,class_20200626-122441_42,rq7c-R3sK,f76b5b72-eff3-4263-b13f-b240a72432dd,ee8e07ac-bbd4-4367-beb3-d441ff3fe94e,cc90fe90-3189-463a-9cd1-be02d7947ee7,f4626e49-d1d4-4aca-b5c5-0250586b5775,9630069d-a744-48a2-8c1d-6772b75a68e8
tch_20200626-122441_64,5a681a46-b780-11ea-94cc-0242ac110002,std_1593157264126_64,class_20200626-122441_64,8biV-ezmi,0d63ee30-2b37-4fc7-908b-8b243e512917,5b690220-a0b4-4f54-9d23-0e546df9e1a9,f066cdde-20f3-4f08-a8b2-77c279dd983e,e84c06d7-df82-4c8f-8119-5dad5793b79e,4d007686-3ef5-4ce2-97b2-96a590d71e70
tch_20200626-122441_41,56bb8d0c-b780-11ea-94cc-0242ac110002,std_1593157257966_41,class_20200626-122441_41,UR64-WzkT,484b954a-d9ed-4e73-af35-0d08332997bf,d813be5a-da86-493c-a450-1db1c4554934,5d844f9a-479e-492e-9547-a62c79443edd,4783e967-9d90-47b3-ae42-be32fdfe2457,cfd5bf80-ea9c-4655-9d1b-53ac227df6c1
tch_20200626-122441_69,61a9b495-b780-11ea-94cc-0242ac110002,std_1593157276308_69,class_20200626-122441_69,rDGB-uFEY,7708e388-8bf6-4b17-bd38-feba9e2e79dd,1a049c01-69dc-43ee-92f1-57f41da99e66,163f82f3-af26-4b28-be4a-3df719381f9e,37fe8520-82e2-4a99-9b4a-45fdc5be2b45,e7b3d280-2a95-47fd-9adf-d09849003a61
tch_20200626-122441_72,642933c7-b780-11ea-94cc-0242ac110002,std_1593157280482_72,class_20200626-122441_72,9CvH-3Tns,0a747b66-1237-4666-8ae0-8adc44482966,5e0183ec-9454-491d-b6ef-b65c7039676c,3ac99e19-bd75-4b16-be27-b59fb2bac391,2a5d4a16-528a-4194-a0d3-29419a51aaa1,4eb9369d-a7d9-4609-b8ed-09e10ceef571
tch_20200626-122441_40,594d81de-b780-11ea-94cc-0242ac110002,std_1593157262291_40,class_20200626-122441_40,8FcT-397n,76fb8fb8-5fce-4ada-be2e-6726d4cedbe6,b14f7303-9ab7-4cea-ad2a-6a3dec970e75,731787f6-4522-42db-8aff-22bcf9ec5d96,6b71fe63-6312-472a-adc4-4cdc1c793e37,717ec3f0-f5a4-44e9-9cef-e2611659884f
tch_20200626-122441_45,58961876-b780-11ea-840b-0242ac110002,std_1593157261093_45,class_20200626-122441_45,bKk9-y76y,e5a30c4c-2e72-491b-85b4-361f6b901d58,95cd4f28-d682-4b39-80ba-07acc9b02d90,5eabc937-eb63-4d95-bab0-fc0b15cbdba9,f3ca09a1-d3b9-4a74-b44a-803d339041c7,d3c2fef7-e584-4e04-b107-e27d53e92e3b
tch_20200626-122441_44,6b726f34-b780-11ea-840b-0242ac110002,std_1593157292724_44,class_20200626-122441_44,bNgw-2TqV,a984ab5f-1fe0-46bf-ad15-e1b2f698aa88,5d3ff397-ca38-4c2c-81f3-dd40cb46064e,7c8199fb-e9af-4621-8654-b9887d87bac8,c69319d8-25b0-4275-a7af-c88d75fc7b30,109e98db-70ec-466f-ae7f-3c4caf9773c0
tch_20200626-122441_55,651eb777-b780-11ea-840b-0242ac110002,std_1593157282091_55,class_20200626-122441_55,r828-fg3J,c1cc977e-e1c8-40a5-a69e-4b44964cd2f2,8aef941c-1e2d-4d48-8c79-48af3bb08c65,f582e314-a7a6-491b-b98e-7efc9ff55ab2,53061527-f0b5-4c42-8652-7ba128bec109,5874efc1-3f31-414b-a7a8-c3b70627361f
tch_20200626-122441_46,7050507f-b780-11ea-94cc-0242ac110002,std_1593157300876_46,class_20200626-122441_46,Tm7Y-9HF4,0b1df74f-ff66-4168-9632-35482acf7c70,f630ed1c-e41f-4420-bbcd-4d57e507dc67,21992dac-ebcc-4799-a340-78c4b204ba98,6c335bf2-dc4f-4887-a42f-3a5f661022cf,965f5b20-28b6-4a5b-8ec1-726253a73f2f
tch_20200626-122441_52,61fbcc19-b780-11ea-840b-0242ac110002,std_1593157276861_52,class_20200626-122441_52,TysL-6AVZ,50583069-56d5-4341-8967-ca43af7cb299,0c68a9ef-c1f2-4b9d-9fef-17b35175c21c,26776776-3a6b-466a-b86e-b646d9a0950a,33c2ec8d-0d91-47d9-9a48-4338bd8f4f62,8c256ca0-7685-4707-b3ef-3b4208973d36
tch_20200626-122441_39,60a4043d-b780-11ea-94cc-0242ac110002,std_1593157274596_39,class_20200626-122441_39,VF29-nh6x,3939c6b0-7bc5-4ff0-854b-339fafb37e94,7c9be37f-525e-44cb-9436-219601cfbb90,7d1ae63b-55f9-49be-a793-abed3a1c5f6f,2b6c122c-bd45-434c-a7e2-8908b02bca12,d951d199-640b-460d-9517-a836620176d5
tch_20200626-122441_63,6c5e2ec5-b780-11ea-94cc-0242ac110002,std_1593157294283_63,class_20200626-122441_63,PVji-pyCb,60e46504-7e0b-4027-aeb5-ee1bd64fab9a,78a71116-2666-4beb-a35a-4de8f11f18b4,5cb10a85-6fd2-4772-961d-6b7883748e33,7de1f92c-a2e1-4c93-bd1d-74320926432e,4396c1bb-8ef1-4e15-b4c9-d25899d73536
tch_20200626-122441_43,6cd162e6-b780-11ea-840b-0242ac110002,std_1593157295034_43,class_20200626-122441_43,d2k3-Hs4W,ae3510c9-8155-4efb-aebe-c884964f4514,f4b46d32-b92c-4b10-96f5-0786defab3a0,ab407edc-4a62-4a01-ba18-e42be889900e,37eb4a0c-4fa3-4543-8b1b-383403763f49,99a219af-a4f8-426c-a640-ad5fc0c394dc
tch_20200626-122441_50,6b895296-b780-11ea-94cc-0242ac110002,std_1593157292870_50,class_20200626-122441_50,kQP2-m6Co,65d83894-d587-4b26-91d4-81e4a1cd8f35,9e744999-b030-401b-a6a5-7ee0d781b8a1,8c65f726-ec07-4553-b496-9ff6a9232a10,47905b4f-0d84-433d-8d49-2f3a9672f7ec,0751bd92-bbb2-4cf7-bba5-23fff14f5e04
tch_20200626-122441_70,6e06d5ff-b780-11ea-840b-0242ac110002,std_1593157297050_70,class_20200626-122441_70,ro7G-it4q,4652c20c-595a-450e-af7a-f4c03f668700,cc00cf73-8a99-4dd9-854e-45692e79c6a5,4c4ef108-aea9-4e13-b7fb-4908190526b8,71364815-0db3-409b-90b2-a6a7a1b3d0bd,5e894471-926e-4162-b87f-0666b12a369e
tch_20200626-122441_53,6aa72ff8-b780-11ea-94cc-0242ac110002,std_1593157291362_53,class_20200626-122441_53,najf-3kdi,585727dc-e12f-49a1-b5b6-228cda52880c,4260453e-b8c9-49a3-b559-b3b061b335c0,1da376f1-9d77-4a16-8f2f-199b8dc52891,316459ef-2b56-4a72-86e1-186e1d56d57d,8c00d999-8d0c-4f6e-be47-a6c726223ff6
tch_20200626-122441_49,74e19881-b780-11ea-840b-0242ac110002,std_1593157308532_49,class_20200626-122441_49,6mRL-8h6w,5684e9c7-b9ac-4b4a-a925-ada03f211ef2,f3e204a7-0d6d-440a-a37c-7a526c6b9228,73bc4e21-8df8-48c6-8d91-a583ca7353d2,c50b0434-3550-41ae-ba3f-224043106f71,f63d0764-d590-4456-a151-a7dee62c3a6d
tch_20200626-122441_61,6734c621-b780-11ea-94cc-0242ac110002,std_1593157285599_61,class_20200626-122441_61,C47K-D9Gn,1ef19f92-3445-4540-ad72-d6b16bca6e6f,cad3eca5-e650-4981-93c3-811775b8a79b,322f2d0b-e163-4223-abe7-970e32201dce,cbeb448c-501d-4b2e-bdaf-0350c6efe6ce,7f4dac14-e571-4078-b50b-144ba065c2af
tch_20200626-122441_71,6e639c87-b780-11ea-840b-0242ac110002,std_1593157297638_71,class_20200626-122441_71,6BMy-nNBm,059e2233-1dbd-49ba-9bbc-302fde69f848,8d2e3363-259a-475c-867d-fe55fa45def3,a5463aef-73c3-4c43-ab06-0c77205833fd,125d778b-9cfc-4e61-8e24-9adfaf0b5c07,fb1101e1-0572-4840-9da3-46c4bf8f88d8
tch_20200626-122441_62,6951d949-b780-11ea-94cc-0242ac110002,std_1593157289144_62,class_20200626-122441_62,Px8c-pZWR,835a993c-414e-4faa-a787-e79525225876,64169a44-86ed-4e27-9eae-e3a03f1a8d18,829cd56a-d16f-49a1-a86e-e079621f103e,1683c734-acbe-4592-9dda-d5267e665d95,a70c9e20-1c4b-4542-abdd-7c80001b91da
tch_20200626-122441_65,7779cfce-b780-11ea-94cc-0242ac110002,std_1593157312925_65,class_20200626-122441_65,Q24D-GsGo,26d9060e-091c-4b5a-8a7e-0660a21ba2fa,761ed9bb-580e-44e3-93f3-8024aadc1f02,d6bf2d91-9357-4b16-a76f-6674c065d95f,d68e89e2-f9bd-4131-b72e-62812a7f94d0,2b6ec4ef-2ea8-40d6-aae7-f95a7ca5cc6f
tch_20200626-122441_48,735023e2-b780-11ea-840b-0242ac110002,std_1593157305922_48,class_20200626-122441_48,cF9k-26ih,a2045dcd-65dd-40a5-be3d-9f28c7438e1e,ea7a47f2-4446-41ee-920f-0aa9106fb022,2110b15e-59dc-4745-9ff9-7195d4c5fbc4,b7b5b237-fe30-4fc2-b8dc-c467560f759f,318db14e-36fa-4805-8b69-5f9c779f700b
tch_20200626-122441_64,7b54bfce-b780-11ea-840b-0242ac110002,std_1593157319373_64,class_20200626-122441_64,8biV-ezmi,0d63ee30-2b37-4fc7-908b-8b243e512917,5b690220-a0b4-4f54-9d23-0e546df9e1a9,f066cdde-20f3-4f08-a8b2-77c279dd983e,e84c06d7-df82-4c8f-8119-5dad5793b79e,4d007686-3ef5-4ce2-97b2-96a590d71e70
tch_20200626-122441_74,7d9931df-b780-11ea-840b-0242ac110002,std_1593157323177_74,class_20200626-122441_74,7G8B-ZYa7,6bd05cd2-1a1f-4902-af86-8bbdfc9d1623,4a9fcb25-587f-46a5-b0d4-02359a597496,8f1233b4-494e-4c8e-a7c5-dcc9bbcf38f4,d59db815-c666-4cf9-b00c-6c814e99e416,c22a78af-5f85-4ac9-8914-8d80a7c8d1e3
tch_20200626-122441_60,71f156da-b780-11ea-840b-0242ac110002,std_1593157303601_60,class_20200626-122441_60,n4p2-VvwP,86322fdd-be5f-42d9-a16d-eac3f42d88bf,b1f38ec9-8fee-4b85-995f-aa0b8a6e705e,6dea6d59-3cf9-42e2-bf8f-a089b7e88525,5755885c-9edf-4ce6-a969-99f4840425e6,59634617-0eb6-4177-9d7e-02ea10fbe1b4
tch_20200626-122441_47,776b035f-b780-11ea-840b-0242ac110002,std_1593157312821_47,class_20200626-122441_47,2gE2-3YEi,7f34a345-f604-4779-a6fa-f7da293a7099,f5c30443-a0a4-4626-bf9a-241be2952ab4,735fd46b-a8a5-4d91-a814-599aac6cc858,c0892efa-9681-4efc-8fc5-59eef24c6e3d,70d8cddd-3a33-4274-a474-0cc9aff2540e
tch_20200626-122441_66,7433cc5e-b780-11ea-840b-0242ac110002,std_1593157307393_66,class_20200626-122441_66,enWi-ZvC6,2ba92c97-f34e-4139-8d4f-49f4234db3ed,378a5447-8b72-437f-b762-b7628496323e,1fe70017-45aa-416f-9d1d-cd89e0b9ef8c,126a2056-d774-4a1d-88f3-f685852bb09d,c1e29a93-20a9-4d81-a8f7-18c1cff399d5
tch_20200626-122441_73,741cc1fe-b780-11ea-94cc-0242ac110002,std_1593157307254_73,class_20200626-122441_73,cp46-oRs3,e4148a14-1e84-46ad-bbbe-b9d81ad9450e,821ffdc1-3303-4b9f-bf19-886d026fcddd,da09d1af-0caf-4bac-9756-be5e0537cc23,be23a206-a8b0-4ee5-bc96-71ee462402a3,8e178257-057f-4b62-99e5-62a4e530989e
tch_20200626-122441_51,749797ce-b780-11ea-94cc-0242ac110002,std_1593157308047_51,class_20200626-122441_51,4g9o-46G7,1a7ad93c-6365-4d79-b2d1-8ef061941563,7ae0df65-d8bc-4d6f-a95b-f3968148ffa4,489e5bb1-17ed-4ed8-9af7-7c9c588f0b79,bb98d659-8e45-4cf3-84c6-ee80e7b6bd15,98cc039b-1033-4716-830c-16183cff11b3
tch_20200626-122441_46,84f77d08-b780-11ea-840b-0242ac110002,std_1593157335558_46,class_20200626-122441_46,Tm7Y-9HF4,0b1df74f-ff66-4168-9632-35482acf7c70,f630ed1c-e41f-4420-bbcd-4d57e507dc67,21992dac-ebcc-4799-a340-78c4b204ba98,6c335bf2-dc4f-4887-a42f-3a5f661022cf,965f5b20-28b6-4a5b-8ec1-726253a73f2f
tch_20200626-122441_54,760a880a-b780-11ea-840b-0242ac110002,std_1593157310503_54,class_20200626-122441_54,qst2-jkH6,7b13b76a-7a68-4af4-9361-d774e0ee9fb0,bd663cca-a64c-4ba7-ad83-9bb5f6057078,fcf4b9e8-d0d3-4dc5-a0bb-524fffbffeb4,eada1c7e-dd3c-47be-8b8c-5ebf4ffa7460,2638bde3-9a5c-45dc-936f-5ff1c696ac85
tch_20200626-122441_67,872754c7-b780-11ea-840b-0242ac110002,std_1593157339171_67,class_20200626-122441_67,Ui3D-jyoJ,2cc1de9a-9f97-4e3a-acf5-cdab4f763ed7,c8678878-23d5-4191-823f-c86c64ad72b3,d1403cfc-ef80-41b2-8d7e-87615970499b,8f29eb65-2668-4048-bddb-b909f95f2d8b,c6f51c03-6778-408d-a6b7-734335ebc133
tch_20200626-122441_68,89f84eb1-b780-11ea-94cc-0242ac110002,std_1593157343872_68,class_20200626-122441_68,erAg-fpuW,a72c0eb5-401a-4cfd-ba37-bbd89cb8ecd3,8c315d7e-0d63-4c41-b198-49f69f904db1,ec4b862e-8e8b-4170-8549-6c2fe05ee108,7a66ade0-5037-4eb2-8024-ba9d00004f8c,127b17f8-1044-41d0-89e7-aea4350c3cf7
tch_20200626-122441_69,7ed61eac-b780-11ea-94cc-0242ac110002,std_1593157325236_69,class_20200626-122441_69,rDGB-uFEY,7708e388-8bf6-4b17-bd38-feba9e2e79dd,1a049c01-69dc-43ee-92f1-57f41da99e66,163f82f3-af26-4b28-be4a-3df719381f9e,37fe8520-82e2-4a99-9b4a-45fdc5be2b45,e7b3d280-2a95-47fd-9adf-d09849003a61
tch_20200626-122441_63,86fd5e47-b780-11ea-94cc-0242ac110002,std_1593157338927_63,class_20200626-122441_63,PVji-pyCb,60e46504-7e0b-4027-aeb5-ee1bd64fab9a,78a71116-2666-4beb-a35a-4de8f11f18b4,5cb10a85-6fd2-4772-961d-6b7883748e33,7de1f92c-a2e1-4c93-bd1d-74320926432e,4396c1bb-8ef1-4e15-b4c9-d25899d73536
tch_20200626-122441_50,88cbb64e-b780-11ea-94cc-0242ac110002,std_1593157341953_50,class_20200626-122441_50,kQP2-m6Co,65d83894-d587-4b26-91d4-81e4a1cd8f35,9e744999-b030-401b-a6a5-7ee0d781b8a1,8c65f726-ec07-4553-b496-9ff6a9232a10,47905b4f-0d84-433d-8d49-2f3a9672f7ec,0751bd92-bbb2-4cf7-bba5-23fff14f5e04
tch_20200626-122441_57,84129a6d-b780-11ea-840b-0242ac110002,std_1593157334062_57,class_20200626-122441_57,PFuh-32AF,15f73daf-dd1e-41e3-8026-b603a78c5ca8,0c357ea1-0902-46ce-9bcc-2ce13b40b647,4cd89e49-b213-4922-af9c-fde94eb4441d,5fbb293c-75e8-4b25-a39e-2f2ed6ea3dc6,a7b36dcf-fdb8-4191-9002-b697e3d4dbe4
tch_20200626-122441_55,83c47ac2-b780-11ea-840b-0242ac110002,std_1593157333505_55,class_20200626-122441_55,r828-fg3J,c1cc977e-e1c8-40a5-a69e-4b44964cd2f2,8aef941c-1e2d-4d48-8c79-48af3bb08c65,f582e314-a7a6-491b-b98e-7efc9ff55ab2,53061527-f0b5-4c42-8652-7ba128bec109,5874efc1-3f31-414b-a7a8-c3b70627361f
tch_20200626-122441_45,82136f48-b780-11ea-94cc-0242ac110002,std_1593157330656_45,class_20200626-122441_45,bKk9-y76y,e5a30c4c-2e72-491b-85b4-361f6b901d58,95cd4f28-d682-4b39-80ba-07acc9b02d90,5eabc937-eb63-4d95-bab0-fc0b15cbdba9,f3ca09a1-d3b9-4a74-b44a-803d339041c7,d3c2fef7-e584-4e04-b107-e27d53e92e3b
tch_20200626-122441_72,805b863a-b780-11ea-840b-0242ac110002,std_1593157327775_72,class_20200626-122441_72,9CvH-3Tns,0a747b66-1237-4666-8ae0-8adc44482966,5e0183ec-9454-491d-b6ef-b65c7039676c,3ac99e19-bd75-4b16-be27-b59fb2bac391,2a5d4a16-528a-4194-a0d3-29419a51aaa1,4eb9369d-a7d9-4609-b8ed-09e10ceef571
tch_20200626-122441_70,8a567511-b780-11ea-94cc-0242ac110002,std_1593157344545_70,class_20200626-122441_70,ro7G-it4q,4652c20c-595a-450e-af7a-f4c03f668700,cc00cf73-8a99-4dd9-854e-45692e79c6a5,4c4ef108-aea9-4e13-b7fb-4908190526b8,71364815-0db3-409b-90b2-a6a7a1b3d0bd,5e894471-926e-4162-b87f-0666b12a369e
tch_20200626-122441_49,8c579bec-b780-11ea-840b-0242ac110002,std_1593157347879_49,class_20200626-122441_49,6mRL-8h6w,5684e9c7-b9ac-4b4a-a925-ada03f211ef2,f3e204a7-0d6d-440a-a37c-7a526c6b9228,73bc4e21-8df8-48c6-8d91-a583ca7353d2,c50b0434-3550-41ae-ba3f-224043106f71,f63d0764-d590-4456-a151-a7dee62c3a6d
tch_20200626-122441_75,8124066a-b780-11ea-94cc-0242ac110002,std_1593157329132_75,class_20200626-122441_75,HfcZ-D9HQ,236eed6e-3e0f-4e9a-aef3-623be08e0de7,08fdeb92-1d6a-40a2-986d-c90144a3e3e1,b610f2fb-c7c1-497d-b01e-f1abccaf4dc9,24e9ce42-471d-451b-ac00-afaf60156d66,21bbe472-b3ed-4475-b865-8f8dae3ba83c
tch_20200626-122441_62,909cbfbe-b780-11ea-840b-0242ac110002,std_1593157355080_62,class_20200626-122441_62,Px8c-pZWR,835a993c-414e-4faa-a787-e79525225876,64169a44-86ed-4e27-9eae-e3a03f1a8d18,829cd56a-d16f-49a1-a86e-e079621f103e,1683c734-acbe-4592-9dda-d5267e665d95,a70c9e20-1c4b-4542-abdd-7c80001b91da
tch_20200626-122441_58,958ddada-b780-11ea-840b-0242ac110002,std_1593157363382_58,class_20200626-122441_58,YrNa-8d2b,53b34039-b955-4b52-af81-9c295f012782,a961c318-e273-40aa-871f-1a2c591fc678,28db7ce7-923f-416b-9c3b-cafad507a268,e839d044-1911-40d2-90aa-74af4a3f2453,74ec0f24-1707-49b5-b20d-895f189b2bb0
tch_20200626-122441_53,8c289d22-b780-11ea-94cc-0242ac110002,std_1593157347604_53,class_20200626-122441_53,najf-3kdi,585727dc-e12f-49a1-b5b6-228cda52880c,4260453e-b8c9-49a3-b559-b3b061b335c0,1da376f1-9d77-4a16-8f2f-199b8dc52891,316459ef-2b56-4a72-86e1-186e1d56d57d,8c00d999-8d0c-4f6e-be47-a6c726223ff6
tch_20200626-122441_73,99abc809-b780-11ea-840b-0242ac110002,std_1593157370289_73,class_20200626-122441_73,cp46-oRs3,e4148a14-1e84-46ad-bbbe-b9d81ad9450e,821ffdc1-3303-4b9f-bf19-886d026fcddd,da09d1af-0caf-4bac-9756-be5e0537cc23,be23a206-a8b0-4ee5-bc96-71ee462402a3,8e178257-057f-4b62-99e5-62a4e530989e
tch_20200626-122441_76,9a37658c-b780-11ea-840b-0242ac110002,std_1593157371187_76,class_20200626-122441_76,8YPz-au9M,85346bbe-b340-48e9-b3e3-66ca6b2d43c2,2880e9bd-5711-4d88-8c3a-385066ba1cbc,fa4b161b-bcb7-406a-8b27-5c2acd32cc4d,9f60a902-021c-42d6-8772-e31101bc2229,13085ffb-0f45-4936-bdf2-ae2650ddad1c
tch_20200626-122441_66,99637371-b780-11ea-94cc-0242ac110002,std_1593157369810_66,class_20200626-122441_66,enWi-ZvC6,2ba92c97-f34e-4139-8d4f-49f4234db3ed,378a5447-8b72-437f-b762-b7628496323e,1fe70017-45aa-416f-9d1d-cd89e0b9ef8c,126a2056-d774-4a1d-88f3-f685852bb09d,c1e29a93-20a9-4d81-a8f7-18c1cff399d5
tch_20200626-122441_74,975aab21-b780-11ea-94cc-0242ac110002,std_1593157366390_74,class_20200626-122441_74,7G8B-ZYa7,6bd05cd2-1a1f-4902-af86-8bbdfc9d1623,4a9fcb25-587f-46a5-b0d4-02359a597496,8f1233b4-494e-4c8e-a7c5-dcc9bbcf38f4,d59db815-c666-4cf9-b00c-6c814e99e416,c22a78af-5f85-4ac9-8914-8d80a7c8d1e3
